CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
40997858,GIMME COFFEE,Brooklyn,495,LORIMER STREET,11211,7183887771,Café/Coffee/Tea,10/24/2016,Violations were cited in the following area(s).,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",N,,,,09/30/2019,Administrative Miscellaneous / Re-inspection,40.711690068768,-73.948992082004,301,34,051300,3069317,3027790024,BK73
50048403,METRO COFFEE SHOP,Brooklyn,10110,FOSTER AVE,11236,7189270893,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",04/09/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,20,,,09/30/2019,Cycle Inspection / Initial Inspection,40.650544545583,-73.902240366354,318,42,109800,3229148,3081490001,BK82
41597918,STEEPLECHASE COFFEE,Brooklyn,3013,FORT HAMILTON PARKWAY,11218,3477992640,Café/Coffee/Tea,12/27/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,2,A,12/27/2016,09/30/2019,Cycle Inspection / Initial Inspection,40.648388426965,-73.978579854169,307,39,050000,3122731,3052810063,BK40
41650760,TROPICAL COFFEE SHOP,Brooklyn,584,ROCKAWAY AVENUE,11212,7183469533,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11/17/2017,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,47,,,09/30/2019,Cycle Inspection / Re-inspection,40.665808948484,-73.909758742656,316,41,092400,3326651,3035430043,BK81
50003977,GORILLA COFFEE,Brooklyn,472,BERGEN ST,11217,3479873766,Café/Coffee/Tea,09/20/2016,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,N,34,,,09/30/2019,Cycle Inspection / Initial Inspection,40.680982104398,-73.975764322639,306,39,012902,3018597,3009330027,BK37
50089530,TB COFFEE HOUSE,Brooklyn,578,MYRTLE AVE,11205,9173972719,Café/Coffee/Tea,05/28/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,12,A,05/28/2019,09/30/2019,Pre-permit (Operational) / Re-inspection,40.693947243515,-73.961454071776,302,35,019300,3054903,3019090030,BK69
41238222,COFFEE SHOP,Bronx,3424,KOSSUTH AVENUE,10467,7185193965,American,10/06/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,27,B,10/06/2017,09/30/2019,Cycle Inspection / Re-inspection,40.880456223611,-73.881638943574,207,11,042100,2017787,2033270200,BX43
41457591,ROSSY'S BAKERY & COFFEE SHOP,Manhattan,242,EAST    3 STREET,10009,2122532424,Spanish,06/10/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,24,,,09/30/2019,Cycle Inspection / Initial Inspection,40.722212449301,-73.981914772096,103,02,002202,1004594,1003850026,MN28
41457591,ROSSY'S BAKERY & COFFEE SHOP,Manhattan,242,EAST    3 STREET,10009,2122532424,Spanish,02/07/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,12,,,09/30/2019,Cycle Inspection / Initial Inspection,40.722212449301,-73.981914772096,103,02,002202,1004594,1003850026,MN28
40544044,NIX MIX COFFEE SHOP,Queens,9017,130 STREET,11418,7188472867,American,01/25/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,10,A,01/25/2018,09/30/2019,Cycle Inspection / Re-inspection,40.698674388058,-73.820618184508,409,29,014202,4196815,4093580001,QN54
50061246,EAST ONE COFFEE ROASTERS,Brooklyn,384,COURT ST,11231,3479874919,American,01/25/2018,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,2,C,01/25/2018,09/30/2019,Cycle Inspection / Reopening Inspection,40.681209683578,-73.996463064469,306,39,006500,3331264,3003510034,BK33
50079472,CHAMPION COFFEE,Brooklyn,103,N 3RD ST,11249,6462469610,Café/Coffee/Tea,08/12/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,12,A,08/12/2019,09/30/2019,Cycle Inspection / Initial Inspection,40.716792178083,-73.962075706378,301,34,055500,3335727,3023500026,BK73
50009140,LIC LANDING BY COFFEED,Queens,5210,CENTER BLVD,11101,9178326309,American,06/26/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,26,B,06/26/2017,09/30/2019,Cycle Inspection / Re-inspection,40.742018665985,-73.960145049346,402,26,000100,,4,QN31
50068860,IRVING FARM COFFEE ROASTERS,Manhattan,78,W 3RD ST,10012,2129955252,Café/Coffee/Tea,09/11/2019,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,25,,,09/30/2019,Cycle Inspection / Initial Inspection,40.729729038157,-73.998722741758,102,01,006500,1008676,1005390021,MN23
50077293,STARBUCKS COFFEE,Queens,7425,GRAND AVE,11373,7183351957,Café/Coffee/Tea,08/09/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,19,,,09/30/2019,Pre-permit (Operational) / Initial Inspection,40.730266466629,-73.887214266247,405,30,049900,4058131,4024920079,QN29
50056677,STARBUCKS COFFEE COMPANY,Manhattan,969,1ST AVE,10022,2126159700,Café/Coffee/Tea,02/12/2019,Violations were cited in the following area(s).,10J,"""""Wash hands” sign not posted at hand wash facility.",N,9,A,02/12/2019,09/30/2019,Cycle Inspection / Re-inspection,40.755944318574,-73.964655779103,106,04,009800,1039837,1013460025,MN19
41721734,SKILLMAN'S  FAMOUS PIZZA & COFFEE SHOP,Queens,4606,SKILLMAN AVENUE,11104,7187841821,American,09/26/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,38,,,09/30/2019,Cycle Inspection / Initial Inspection,40.746530517582,-73.917837776623,402,26,025301,4001252,4001370030,QN31
41436524,THE BREUKELEN COFFEE HOUSE,Brooklyn,764,FRANKLIN AVENUE,11238,7187897070,Café/Coffee/Tea,09/21/2018,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,02B,Hot food item not held at or above 140º F.,Y,50,,,09/30/2019,Cycle Inspection / Initial Inspection,40.672278553262,-73.957396649485,308,35,021700,3029594,3011780042,BK61
41171815,G'S CANDY STORE COFFEE SHOP,Manhattan,634,WEST  207 STREET,10034,2127420679,American,04/13/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,8,A,04/13/2017,09/30/2019,Cycle Inspection / Re-inspection,40.868309337231,-73.921620530371,112,10,029500,1064982,1022410014,MN01
50001063,PENNYLANE COFFEE,Manhattan,305,E 45TH STREET,10017,9177975133,Café/Coffee/Tea,08/06/2018,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,N,9,A,08/06/2018,09/30/2019,Cycle Inspection / Initial Inspection,40.751576281339,-73.970382395507,106,04,009000,1038770,1013380005,MN19
50000150,TASZO COFFEE,Manhattan,5,EDWARD M MORGAN PLACE,10032,2129341100,American,06/12/2018,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,18,B,06/12/2018,09/30/2019,Cycle Inspection / Re-inspection,40.834527190919,-73.945399404987,112,07,024100,1076745,1021340180,MN36
41298537,BROOKLYN BAGEL & COFFEE COMPANY,Manhattan,286,8 AVENUE,10001,2129242824,Bagels/Pretzels,02/22/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,9,A,02/22/2016,09/30/2019,Cycle Inspection / Initial Inspection,40.746200350988,-73.997809355437,104,03,009100,1014168,1007740004,MN13
41620128,THINK COFFEE,Manhattan,73,8 AVENUE,10014,2122556542,Café/Coffee/Tea,05/23/2018,Violations were cited in the following area(s).,22A,"Nuisance created or allowed to exist. Facility not free from unsafe, hazardous, offensive or annoying conditions.",N,,,,09/30/2019,Administrative Miscellaneous / Initial Inspection,40.739448222901,-74.002756972294,102,03,007700,1011708,1006290038,MN23
50051127,MOMENTO'S PIZZA COFFEE SHOP,Queens,4053,99TH ST,11368,7187792026,Pizza,09/14/2016,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2 hours, and from 70º F to 41º F or less within 4 additional hours.",Y,31,,,09/30/2019,Pre-permit (Operational) / Initial Inspection,40.74862816549,-73.866062575875,404,21,040700,4040280,4016080036,QN26
50067689,BLUESTONE LANE COFFEE,Manhattan,1114,AVENUE OF THE AMERICAS,10036,2127640044,Café/Coffee/Tea,03/20/2018,Violations were cited in the following area(s).,16E,"Caloric content range (minimum to maximum) not posted on menus and or menu boards for each flavor, variety and size of each menu item that is offered for sale in different flavors, varieties and sizes.",N,,,,09/30/2019,Calorie Posting / Compliance Inspection,40.755344761442,-73.983732132268,105,04,009600,1034196,1012580009,MN17
41719295,NYC BAGELS & COFFEE HOUSE,Queens,2908,23 AVENUE,11105,7187289500,American,03/18/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,23,,,09/30/2019,Cycle Inspection / Initial Inspection,40.774938493062,-73.91370824491,401,22,011500,4017498,4008420066,QN72
41503140,VIP COFFEE,Brooklyn,6714,BAY PARKWAY,11204,7188378388,Bakery,08/08/2018,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,40,,,09/30/2019,Cycle Inspection / Initial Inspection,40.612372122251,-73.982981935903,311,47,025600,3134805,3055720037,BK28
50054868,COFFEE RX,Brooklyn,276,88TH ST,11209,3477293317,Café/Coffee/Tea,01/31/2017,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Y,10,A,01/31/2017,09/30/2019,Cycle Inspection / Re-inspection,40.622208861411,-74.032384133977,310,43,006000,3154050,3060610136,BK31
50079051,LATINO COFFEE SHOP & PIZZA,Queens,15019,LIBERTY AVE,11433,7188802591,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",07/02/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,10,A,07/02/2018,09/30/2019,Pre-permit (Operational) / Re-inspection,40.698026184674,-73.802007510124,412,27,020800,4215645,4101070155,QN61
50070835,P&C COFFEE SHOP,Brooklyn,191,UTICA AVE,11213,7183637090,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",01/14/2019,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,30,,,09/30/2019,Cycle Inspection / Initial Inspection,40.672172255295,-73.930795797548,308,36,034700,3036594,3013730112,BK61
41444291,THINK COFFEE,Manhattan,123,4 AVENUE,10003,2126146644,Café/Coffee/Tea,05/27/2016,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,5,A,05/27/2016,09/30/2019,Cycle Inspection / Re-inspection,40.733107410331,-73.989943785585,103,02,004200,1009008,1005580005,MN22
50069439,PARCEROS BAKERY & COFFEE SHOP,Queens,6354,WOODHAVEN BLVD,11374,7184248444,Bakery,10/13/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,16,,,09/30/2019,Pre-permit (Operational) / Initial Inspection,40.723115171681,-73.868101901079,405,30,067900,4069638,4030000023,QN21
50070295,CORVO COFFEE,Manhattan,270,W 39TH ST,10018,2122391117,Café/Coffee/Tea,10/19/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,50,,,09/30/2019,Cycle Inspection / Initial Inspection,40.754895354298,-73.990185925753,105,03,011300,1014491,1007880086,MN17
